id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,sentiment
1.34107E+18,Gaggan Sabherwal,,"Award winning Investigative Journalist & Reporter (खोजी पत्रकार , الصحفي التحقيقي).📸:GagganSabh07. Facebook : 
https://t.co/u2xUFjGzxg",7/12/2009 8:30,659,901,5,FALSE,12/21/2020 17:22,Half a million people in Britain have now received their first dose of the Covid-19 #PfizerBioNTech vaccine.,['PfizerBioNTech'],Twitter for Android,0,6,FALSE,NEU
1.34107E+18,Kathleen K.T. MD,Philippines,"Wife, Hands-on Mum,Daughter,Sister & Friend.I like simple things,cry easily & take too many photos.Anesthesiologist, but I don’t let my work define me. :-)",6/20/2009 12:05,128,380,411,FALSE,12/21/2020 17:18,Seeing posts of my colleagues all over the US getting their shots of the #PfizerBioNTech vaccine- this is the true… https://t.co/xjtklLBCjh,['PfizerBioNTech'],Twitter for iPhone,0,1,FALSE,NEU
1.34107E+18,Ahmed J Versi,,"Editor, The Muslim News. Ranked among the top 20 most powerful Asians in the British media by the Guardian.",6/20/2010 16:38,2046,282,288,FALSE,12/21/2020 17:15,".@BorisJohnson said 500,000 people hav been vaccinated against #COVID19. UK has only recd 800,000 doses of the vacc… https://t.co/iXDYZLTCGi",['COVID19'],Twitter Web App,0,0,FALSE,NEU
1.34106E+18,Ramesh Bala,"Chennai, India","Entertainment Industry Tracker | Covers Hollywood, Bollywood, South Indian  | Previously, Did Consulting for Fortune 500 Companies in US | RTs NOT Endorsements",1/6/2010 4:17,512759,675,52713,TRUE,12/21/2020 16:53,"After #UK , #Canada and #US - now #Europe approves #PfizerBioNTech Covid vaccine..","['UK', 'Canada', 'US', 'Europe', 'PfizerBioNTech']",Twitter Web App,51,1786,FALSE,POS
1.34106E+18,Emily Pickle,,"Emily of House Pickle, First of Her Name, The Untanned, Breaker of Crusts
💍👨‍👩‍👧‍👧 

Research Assistant ◾Graduate Student ◾ Hogwarts Alumni",10/26/2020 13:39,11,98,153,FALSE,12/21/2020 16:45,"Vaccine #1 accomplished! Small pinch, no burn at the push. In and out within 2 minutes. @orlandohealth has vaccinat… https://t.co/lqyzJ0Bjqf",,Twitter for Android,0,1,FALSE,NEU
1.34106E+18,PhotoTelegram,Global,"►""Photography is a major force in explaining man to man."" — Edward Steichen",11/3/2014 7:43,383,417,11179,FALSE,12/21/2020 16:35,"EU watchdog approves #PfizerBioNTech #Vaccine https://t.co/qt3TDZPoF6 

#Pandemic","['PfizerBioNTech', 'Vaccine', 'Pandemic']",Twitter Web App,0,0,FALSE,NEU
1.34549E+18,T May,Earth 🇪🇺🇬🇧 ,"Information professional. Library, community and virtual volunteer | 
All views/opinions are my own. 
😷🕷🐝 🦋 🌼 🌿✊⚽⚖️🐾",5/28/2009 7:49,223,394,14737,FALSE,1/2/2021 21:48,"Interesting interview with John Moore, Professor of Microbiology and Immunology @Cornell by @AJEnglish re: UK appro… https://t.co/9PvzMrxqyU",,Twitter Web App,0,0,FALSE,POS
1.34461E+18,Allen Schrall,United States,Distant Relative of All Humans,7/21/2020 1:40,11,144,1018,FALSE,12/31/2020 11:28,The Vaccine rollout in the US is a Pathetic failure. Where are the Doses we were promised. Moderna &amp; Pfizer… https://t.co/SJN6KzilpS,,Twitter for Android,0,0,FALSE,NEG
1.34322E+18,H24 News Ireland,Dublin,"Follow H24 News Ireland on Twitter to never miss out on top stories in the national media for economy, international, sports, and more.",3/25/2020 14:00,81,10,0,FALSE,12/27/2020 15:36,"Varadkar: Ireland 'will start slower, but catch up' on COVID vaccine | On The Record
👉 https://t.co/UAnA2CW3vz… https://t.co/Ye55ExnO14",,Nonli,0,0,FALSE,NEU
1.34316E+18,H24 News Ireland,Dublin,"Follow H24 News Ireland on Twitter to never miss out on top stories in the national media for economy, international, sports, and more.",3/25/2020 14:00,81,10,0,FALSE,12/27/2020 11:22,"Stephen Donnelly says arrival of coronavirus vaccine is 'a day of hope' | Newstalk
➡️ https://t.co/AixBYF9VNL… https://t.co/Q4rHoCXb7W",,Nonli,0,0,FALSE,NEU
1.34296E+18,𝖋𝖊𝖑𝖎𝖕𝖊,Ecuador,"AppDev 🏴‍☠️🧩
Projects: @irodoku @servidosapp @enqueayudo",9/10/2019 1:21,128,553,9116,FALSE,12/26/2020 22:19,"Someone hacked the vaccine 
Get rekt #Pfizer 😅

#PfizerBioNTech #Pfizervaccine #vaccines
https://t.co/9pLRRaqfMN","['Pfizer', 'PfizerBioNTech', 'Pfizervaccine', 'vaccines']",Twitter Web App,0,0,FALSE,NEG
1.34295E+18,Jen Allen,"Guelph, Ontario, Canada",Tea drinker. Dog enthusiast. She/they 🌈,7/4/2009 15:58,394,308,3332,FALSE,12/26/2020 22:01,Just got the call that I will be getting the #PfizerBioNTech #CovidVaccine next week at @grhospitalkw. Feeling like… https://t.co/EGEUnfH5dv,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,1,136,FALSE,NEU
1.34295E+18,ợµลℓเ†ý ลรลиลร,United Kingdom,Real life adventures and reflections.   I am politically nonpartisan. Truth is where you find it.,3/24/2016 19:52,169,592,3073,FALSE,12/26/2020 21:30,Isn't William Shakespeare due his 2nd Covid shot? Where's the media at? #PfizerBioNTech https://t.co/bsUKjHJ7kO,['PfizerBioNTech'],Twitter Web App,0,0,FALSE,NEU
1.34293E+18,Dr. Fahad Al-Kandari,Never Walk Alone,"Ophthalmologist

AL Bahar Eye Center, Kuwait",8/27/2011 10:01,262,83,4,FALSE,12/26/2020 20:36,"When no one get vaccinated, The disease can spread easily.

#COVID19 #vaccination #PfizerBioNTech","['COVID19', 'vaccination', 'PfizerBioNTech']",Twitter for Android,0,0,FALSE,NEU
1.34292E+18,Allen Mo,"Bronx, NY",Radiation Oncology Resident (PGY3) at Montefiore Medical Center (AECOM) | UConn MD/PhD alum,8/10/2019 17:26,166,269,22,FALSE,12/26/2020 19:42,Belated X-mas/Boxing Day Gift! Thank you @MontefioreNYC and the scientists at #PfizerBioNTech! #CovidVaccine https://t.co/O1bjo4j4EG,"['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,11,FALSE,POS
1.34292E+18,Eirini Zarkadoula,"Brussels, Belgium",Brussels correspondent Hellenic Broadcasting Corporation @ERTsocial /Athens-Macedonian News Agency @amna_news RTs not endorsements,8/25/2010 16:34,3491,1766,3718,FALSE,12/26/2020 19:39,Well sent well received #vaccination #vaccine #Covid #Pfizer #PfizerBioNTech https://t.co/TxPRhYT938,"['vaccination', 'vaccine', 'Covid', 'Pfizer', 'PfizerBioNTech']",Twitter for iPhone,0,7,FALSE,POS
1.3429E+18,Dr Terri MD,United States,"Amazon Best-Selling Author, Speaker, Preemie Doc, Health Media Expert, Neonatal Palliative Care Expert, Parent Advocate, Giver of Light &Hope for the Journey!",8/20/2014 2:39,1472,1247,3740,FALSE,12/26/2020 18:27,"#covid19vacccine #PfizerCovidVaccine #PfizerBioNTech 
Day 3 Post Vaccine ! Ask Questions! Get Answers! Two… https://t.co/eRfboAwMzX","['covid19vacccine', 'PfizerCovidVaccine', 'PfizerBioNTech']",Twitter for Android,2,5,FALSE,NEU
1.3429E+18,"Leslie Algase MD, FACP",,"Proud internist and Governor for @NYACP,  @ACPInternists",4/27/2018 21:28,105,119,513,FALSE,12/26/2020 18:26,Proud to have received #PfizerBioNTech vaccine today. Much more comfortable than wearing PPE all day! Grateful to l… https://t.co/MU8PUNwnGt,['PfizerBioNTech'],Twitter for Android,0,9,FALSE,POS
1.3429E+18,Niall Phelan,"Dublin, Ireland",medical physicist supporting high quality breast cancer screening.....centre-left | liberal | europhile.....speak only for myself,8/20/2015 13:22,472,952,9689,FALSE,12/26/2020 18:23,"don't drop it!!
#PfizerBioNTech 🇮🇪 https://t.co/si9xJFzKTG",['PfizerBioNTech'],Twitter for Android,0,4,FALSE,NEU
1.3429E+18,Vineeth Veeramachaneni,"Philadelphia, PA",@Penn M&T '23             @pennfishermandt,5/22/2015 22:07,78,403,100,FALSE,12/26/2020 18:23,Reverse Engineering the source code of the BioNTech/Pfizer SARS-CoV-2 Vaccine - Articles #COVID #vaccine… https://t.co/BOECJ02nNz,"['COVID', 'vaccine']",Twitter for iPhone,0,0,FALSE,NEU
1.34289E+18,Juuu,,Please don't follow me. I'm here to follow kitties/hoomans I like. That's all.,10/6/2014 14:16,121,187,61572,FALSE,12/26/2020 18:03,"@businessinsider Maga #covidiots are using #HydroxyChloroquine , but their political masters are taking… https://t.co/6LNnkNVmCE","['covidiots', 'HydroxyChloroquine']",Twitter for Android,0,0,FALSE,NEU
1.34289E+18,IlyaR 🇨🇦 😷,,"Mostly boring, hardly harmless, scientific orphan & traveler. Won't apologize for the inconvenience.
A small collection of my poetry: https://t.co/35pyrOqUBw",12/18/2013 17:23,326,875,11687,FALSE,12/26/2020 17:55,"*US and/or Israeli connections, in other words, both the #PfizerBioNTech  and the #Moderna vaccines, what I meant to say.","['PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,FALSE,NEU
1.34289E+18,Rhonda -- All About Attitude -- Evans ♐,"DC Metro Area, USA","Conservative, Appreciative; Distance Education, Economics, Psychology; Health/Fitness; Sports: Capitals, Vikings, Orioles; Rock / Soul;  #JudasPriest #BabyMetal",12/8/2011 22:55,321,118,16590,FALSE,12/26/2020 17:37,"@ThePoliticalIn6 @ABC Not only do I trust it, 8 days ago I received the #PfizerBioNTech #CovidVaccine and the next… https://t.co/pGExRnMf7C","['PfizerBioNTech', 'CovidVaccine']",Twitter Web App,0,0,FALSE,NEU
1.34289E+18,Jonathan Ball,Nottingham UK,"Prof of Virology @UniofNottingham Ex-@BritSciAssoc #MediaFellowship at good ol' Aunty. 
Injecting sanity on #SarsCov2 #NewVariant
New York - Paris - Clipstone",5/20/2012 16:50,4413,1568,3487,FALSE,12/26/2020 17:31,"@surtegteborg1 If I was vulnerable and had the choice, based on data to date, I’d want #PfizerBioNTech vaccine. But… https://t.co/DJnqbU6MPi",['PfizerBioNTech'],Twitter Web App,0,2,FALSE,NEG
1.34288E+18,Giorgio Patelli,,"Medical doctor (MD) ~ Resident in Medical Oncology at Niguarda Cancer Center, Milan",11/8/2020 11:56,56,183,61,FALSE,12/26/2020 17:21,Looking forward to receiving the Pfizer–BioNTech COVID-19 vaccine on Monday morning @ospniguarda #SARSCoV2… https://t.co/ulJn1Bbxwr,['SARSCoV2'],Twitter for iPad,1,13,FALSE,POS
1.34288E+18,Alfred Kim,"Saint Louis, MO, USA","Asst Prof @WUSTL_Rheum @WUSTLMed. Founder/Director @WUSTL_Lupus. Lab focuses on complement, B cells, & experimental renal imaging techniques. #HCQbrigade",7/18/2008 4:24,2460,3026,6358,FALSE,12/26/2020 17:17,Now my turn to return the favor: spending the whole day vaccinating @WUSTLmed and @BarnesJewish employees with the… https://t.co/8VPTlZual9,,Twitter for iPhone,3,149,FALSE,NEU
1.34287E+18,UAEVOICE,UAE ,"UAEVOICE_ English .. covers news, business, sport and the arts throughout the United Arab Emirates in particular, the world in general.",12/6/2019 16:24,1193,451,1315,FALSE,12/26/2020 16:11,"The transfer of the first shipment of #PfizerBioNTech  vaccine to the #UAE🇦🇪👌👌
@DoHSocial https://t.co/dHaTNqUGD9","['PfizerBioNTech', 'UAE']",Twitter Web App,0,1,FALSE,NEU
1.34287E+18,Gulf News,United Arab Emirates,"Content that matters, and you can trust. The official Twitter feed from Gulf News.",2/11/2009 8:21,1182917,230,754,TRUE,12/26/2020 16:10,"COVID-19: How you can book an appointment for the Pfizer-BioNTech vaccine in #Dubai 

Vaccine is available at six h… https://t.co/oC1dFgTWmE",['Dubai'],TweetDeck,2,11,FALSE,NEU
1.34287E+18,Henry,New York,"Full-time Medical technician, stocks, options, a huge fan of MMA, movies and gaming $spy $dow",6/29/2014 22:19,121,1168,386,FALSE,12/26/2020 16:09,Comparing the #PfizerBioNTech and #Moderna #COVID19  vaccines https://t.co/RQ7MRG4wvr,"['PfizerBioNTech', 'Moderna', 'COVID19']",Twitter Web App,0,0,FALSE,NEU
1.34285E+18,Sahar Zaman,,"Newscaster @MirrorNow. EventsCurator. Journalist. Artist. @TEDx Speaker. Founder @Hunar_TV, #JashneTalat, #ChamakPatti. Write @TOIOpinion",12/11/2009 11:27,5224,357,25734,FALSE,12/26/2020 15:09,"At a time when #PfizerBioNTech, #SputnikV,  #Moderna is already used 4 mass inoculation in other countries (poor, d… https://t.co/9MzgIajJCV","['PfizerBioNTech', 'SputnikV', 'Moderna']",Twitter for Android,2,5,FALSE,NEU
1.34284E+18,Opoyi,,"High-quality trusted conversations around news and information, in 12 languages.",1/13/2019 18:33,10263,51,19,FALSE,12/26/2020 14:40,Central Drugs Standard Control Organisation will evaluate Oxford's #COVID19 vaccine for emergency use in #India.… https://t.co/I2w4wNU2yj,"['COVID19', 'India']",TweetDeck,0,0,FALSE,NEU
1.34284E+18,Prem Misir,Guyana,"Pro Vice-Chancellor, SI Campus, & Professor & Head of School of Public Health at The University of the South Pacific (Immediate Past). 11 peer-reviewed books.",2/14/2011 19:59,128,95,55,FALSE,12/26/2020 14:27,"In summer 2020 as #COVID19 was exponentially spreading, #Trump declined several offers to procure millions of addit… https://t.co/ZihuRvfhlN","['COVID19', 'Trump']",Twitter Web App,0,0,FALSE,NEU
1.34283E+18,"Noushin Yahyavi, MD","Maryland, USA","Physician/Mom/Wife, #Neurorad, #radxx, @Hopkins_radiology, Quality & Safety, High value imaging, #MBA candidate, Healthcare management, Health policy, She/her",4/26/2014 17:04,592,457,2275,FALSE,12/26/2020 13:49,So grateful for #Science and #scientists. Never have been this super excited to go to hospital during #Christmas ho… https://t.co/KCgBDJN57q,"['Science', 'scientists', 'Christmas']",Twitter for iPhone,0,20,FALSE,NEU
1.34282E+18,"Nataniel Lester-Coll, MD","Vermont, USA","Radiation Oncologist @UVMMedCenter Asst Prof @UVMLarnerMed • Married @candaspinar, Ayla’s dad • Alum @PennMedicine @YaleMed • #MedEd #AdvancesRO editor #HSRonc",1/14/2014 21:31,3599,1740,20083,TRUE,12/26/2020 13:23,Nice comparison of the #PfizerBioNTech and #Moderna #CovidVaccines https://t.co/Nya3cQTA3j,"['PfizerBioNTech', 'Moderna', 'CovidVaccines']",Twitter for iPhone,80,171,FALSE,POS
1.34282E+18,ECOMNEWSMED,,"L'actualité #économique, #politique et des #entreprises des pays de la #Méditerranée par @ecom_news. #UEMed @EcomnewsAfrique @EcomnewsMedia @ecom_news",9/5/2015 23:01,62053,5044,3950,FALSE,12/26/2020 13:00,"#Irak: The country is part of the Gavi Vaccine Alliance, which oversees Covax, the UN's global vaccine access mecha… https://t.co/AeS6w5M9lv",['Irak'],TweetDeck,0,0,FALSE,NEU
1.34282E+18,Polish Press Agency,"Warszawa, Polska",Polish Press Agency is the single largest source of news from Poland with over 250 reporters and 40 photojournalists delivering accurate and comprehensive news.,4/19/2018 10:11,1492,140,682,FALSE,12/26/2020 12:55,"First #PfizerBioNTech #coronavirus vaccines arrived in Poland late on Friday, which the prime minister, Mateusz Mor… https://t.co/glJBLD74X8","['PfizerBioNTech', 'coronavirus']",Twitter Web App,0,0,FALSE,NEU
1.34281E+18,Vili Ross,Netherlands/Bulgaria,Acoustic guitarist. Singer songwriter NL/ENG. Beware of artists. They mix with all classes of society and are therefore the most dangerous. Tweets in ENG/NL/D,12/23/2014 7:49,315,369,1,FALSE,12/26/2020 12:36,"The same #MHRA that is responsible for the #PfizerBioNTech #COVID_19 #Vaccine #approval in 2020. 
https://t.co/eKxbGB9N3E","['MHRA', 'PfizerBioNTech', 'COVID_19', 'Vaccine', 'approval']",Twitter Web App,1,0,FALSE,POS
1.34281E+18,Simonas Satunas,"Brussels, Belgium","Acting Lithuanian PermRep to EU and COREPER I Ambassador, Lithuanian Permanent Representation to EU. Freedom is not Free!",3/11/2011 2:48,2472,202,1452,FALSE,12/26/2020 12:15,First doses of #vaccines from #PfizerBioNTech reach #Lithuania! https://t.co/TEpSOigz8p,"['vaccines', 'PfizerBioNTech', 'Lithuania']",Twitter for Android,0,8,FALSE,NEU
1.3428E+18,Kaarina Jaakkola🎆🎇,,Female. European. Finnish. Mother. Teacher. Best city: München. ❤️ Alps. Not All Women like handicraft. Pro Europe 🇫🇮🇪🇺 #FBPE,11/26/2017 21:00,682,617,45904,FALSE,12/26/2020 12:09,"@Charlyf_81 Happy Boxing Day!
Usually this has been the day when Finns meet friends, go to movies etc.
But Today we… https://t.co/oXfTJqZZbR",,Twitter for Android,0,2,FALSE,POS
1.3428E+18,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",9/29/2010 8:17,4718,4662,5535,FALSE,12/26/2020 11:59,First batch of #Covid #vaccines arrive in #Cyprus #PfizerBioNTech https://t.co/t4ZddxLOkf,"['Covid', 'vaccines', 'Cyprus', 'PfizerBioNTech']",Twitter Web App,0,7,FALSE,NEU
1.3428E+18,Navbharat Today,"Noida, India",A web based news channel Download our App : https://t.co/E5fwMfClK3   https://t.co/cFToHyg7AN,8/24/2017 11:00,723,1869,94,FALSE,12/26/2020 11:41,First shipment of Pfizer Covid-19 vaccine reaches France on Saturday. Vaccination of first dose begins on sunday.… https://t.co/8jE8YBZelb,,Twitter Web App,0,0,FALSE,NEU
1.3428E+18,Opoyi,,"High-quality trusted conversations around news and information, in 12 languages.",1/13/2019 18:33,10263,51,19,FALSE,12/26/2020 11:35,"#Spain will receive 4.5 million doses of #PfizerBioNTech's #coronavirus #vaccine over the next 12 weeks, to vaccina… https://t.co/YMkgipIZAI","['Spain', 'PfizerBioNTech', 'coronavirus', 'vaccine']",TweetDeck,0,0,FALSE,NEU
1.34279E+18,H24 News Ireland,Dublin,"Follow H24 News Ireland on Twitter to never miss out on top stories in the national media for economy, international, sports, and more.",3/25/2020 14:00,81,10,0,FALSE,12/26/2020 11:23,The rollout of the Pfizer-BioNTech Covid-19 across Europe is under way following approval on Monday by the European… https://t.co/SY2gt4nFQT,,Nonli,0,0,FALSE,NEU
1.34277E+18,Financial Mirror,Cyprus,"Cyprus business news & solutions provider, est. 1993 #FMcy",9/29/2010 8:17,4718,4662,5535,FALSE,12/26/2020 9:43,"#Cyprus will be taking delivery at noon on Saturday of first 10,000 #coronavirus #vaccines from #PfizerBioNTech, th… https://t.co/djcZ492dzH","['Cyprus', 'coronavirus', 'vaccines', 'PfizerBioNTech']",Twitter Web App,1,3,FALSE,NEU
1.34276E+18,Eduardo Ruíz-Duarte ⭔,The Netherlands,"Mathematics, crypto, algebraic geometry & number theory. I obtained a Ph.D. doing research on primality tests using surfaces. Piano & Classy Art 4 fun.",4/17/2008 16:51,1687,883,777,FALSE,12/26/2020 9:19,"Found a beautiful article via @esteban  (thanks! it is amazing) on how the #vaccine from #Pfizer works, I will try… https://t.co/9s5Yn33jCP","['vaccine', 'Pfizer']",Twitter Web App,14,26,FALSE,POS
1.34276E+18,Miss Go,,"News Editor @rapplerdotcom. Campaigns, elections, local gov't. Follow: https://t.co/SnqDHE3WcZ",12/8/2010 15:32,6911,655,4424,TRUE,12/26/2020 8:53,"An Irish boy writes to #Pfizer requesting a vaccination for Santa, and receives a reply from its C.E.O. - The New Y… https://t.co/ziMALvErDU",['Pfizer'],Twitter for iPhone,1,0,FALSE,NEU
1.34273E+18,Khaleej Times,United Arab Emirates,"The official Twitter feed of Khaleej Times, the UAE's first and leading English daily
https://t.co/OaJ0rBBfak",1/11/2009 7:56,603046,1162,531,TRUE,12/26/2020 7:26,"Covid-19 coronavirus will stay with us for next 10 years: @BioNTech CEO 

#PfizerBioNTech #CovidVaccines  https://t.co/04lymNxwGh","['PfizerBioNTech', 'CovidVaccines']",Twitter Web App,19,29,FALSE,NEU
1.34273E+18,Jackie Rios,,@DerekZavala ❤️,1/31/2012 1:46,313,313,6146,FALSE,12/26/2020 7:16,"I guess you can call me the Vaccine Pro... 🤪🎄💉

#COVID19 #DontHateThePlayaz #happyholidays2020 #PfizerBioNTech https://t.co/jGzgXInUeE","['COVID19', 'DontHateThePlayaz', 'happyholidays2020', 'PfizerBioNTech']",Twitter for iPhone,2,29,FALSE,NEU
1.34273E+18,🦅 Eagle Eye 🍁,,"*Be not a traitor in your thoughts.
Be sincere.* 
Traveling, trekking, music, photography, reading, volunteering etc",10/1/2009 7:02,8093,6898,32863,FALSE,12/26/2020 7:04,"#Chicago area hospital pauses #COVID_19 vaccinations following #allergicreactions 
#CoronaVaccine #COVID19Vaccine… https://t.co/GCS1JnLBgU","['Chicago', 'COVID_19', 'allergicreactions', 'CoronaVaccine', 'COVID19Vaccine']",Twitter for Android,1,0,FALSE,NEU
1.34271E+18,Dr.Nēēt Files📘,,“What Ü do has greater impact than what Ü say” #stopviolenceagainstdoctors #CovidWarriors #NewIndia fan *** {RTing +VeNEET Tweets since2016}***,5/21/2016 1:27,4983,5002,28612,FALSE,12/26/2020 5:43,"Mera number kab aayega 🤔
 I am already shivering -70 C ❄️ 🥶 
#Vaccine #PfizerBioNTech https://t.co/SS8mieSRYg","['Vaccine', 'PfizerBioNTech']",Twitter for iPhone,0,6,FALSE,NEG
1.3427E+18,Dr. Alexea Gaffney,"Stony Brook,  NY","Triple Board Certified Infectious Disease Physician, Mom, Speaker, Author, Coach and Breast Cancer Survivor Thriver #McStuffinMommies",6/14/2017 23:46,690,362,518,FALSE,12/26/2020 5:23,Feeling mostly back to normal. Day 2 post #pfizerbiontech #covid19vacccine #notthrowingawaymyshot #thisisourshot… https://t.co/hVQTg3ZH3C,"['pfizerbiontech', 'covid19vacccine', 'notthrowingawaymyshot', 'thisisourshot']",Instagram,1,0,FALSE,NEU
1.3427E+18,UP_Midlands,,,10/9/2019 18:13,37,80,174,FALSE,12/26/2020 5:12,"#coronavirus #vaccine a miraculous result of frontiers of modern Biotechnology &amp; information technology!
Entire dev… https://t.co/uzrvbgWJVm","['coronavirus', 'vaccine']",Twitter for Android,0,0,FALSE,NEU
1.34269E+18,Lovin Dubai | لوڤن دبي,"Dubai, United Arab Emirates","Lovin’ Dubai captures the best of the world around us: what we see do think, eat and drink. Lovin’s mantra is simple: Lovin’ Your Life. By @weareaugustus",2/17/2009 10:25,253939,1482,5569,TRUE,12/26/2020 4:30,"The 95% effective, Pfizer vaccine is being rolled out for ALL Dubai residents starting today... FREE of cost!!!😍💯… https://t.co/dnd4ZYmYHV",,TweetDeck,2,14,FALSE,NEU
1.34269E+18,Green Parrot,,,11/2/2020 6:29,5,10,213,FALSE,12/26/2020 4:27,Tony Blair makes a good point! One shot for everyone to curb the pandemic NOW! #SARSCoV2  #vaccination… https://t.co/TMNhM7ena8,"['SARSCoV2', 'vaccination']",Twitter Web App,0,1,FALSE,POS
1.34424E+18,Brifly.,India,"Just news, briefly.",5/5/2020 21:32,179,3,15,FALSE,12/30/2020 11:17,Singapore on December 30 became the first Asian country to begin its vaccination programme with Pfizer-BioNTech's C… https://t.co/eQjLnA9uTn,,Twitter Web App,0,1,FALSE,NEU
1.34392E+18,GetVaccinated,New York,"Let them know you are VACCINATED!

Please Dm for Custom Design",12/29/2020 12:24,3,24,197,FALSE,12/29/2020 13:52,"Three sizes available on my Etsy shop

https://t.co/oITZsEGRU1

#igottheshot #vaccination #vaccine #vaccinated… https://t.co/QKcr6ZQU1e","['igottheshot', 'vaccination', 'vaccine', 'vaccinated']",Twitter Web App,0,2,FALSE,NEU
1.34349E+18,The African Mirror,Gauteng,"Changing the narrative on the African continent
Investigative and narrative journalism – the heart of our strategy
A platform for thought leadership and robust.",6/8/2020 12:35,45,25,14,FALSE,12/28/2020 9:37,"EXPLAINER-Where are we in the COVID-19 vaccine race?
#COVID19 #vaccine #PfizerBioNTech 
 https://t.co/tGiXB2UVMN https://t.co/BPcVagn6RR","['COVID19', 'vaccine', 'PfizerBioNTech']",Sendible,0,0,FALSE,NEU
1.34325E+18,Anna Maria Corazza B,Stockholm | Tabiano Castello ,Member European Parliament 2009-2019 🇸🇪 Passionate European 🇪🇺 Entrepreneur 🇮🇹 Executive Chair https://t.co/IN07dKRPDb @tabianocastello,4/6/2009 11:07,16104,3026,32338,TRUE,12/27/2020 17:49,"Finally, #vaccine started in all the EU. #vaccineday is truly historic bringing hope and relief to millions of peop… https://t.co/Ili3QtXldc","['vaccine', 'vaccineday']",Twitter for iPhone,0,4,FALSE,POS
1.34324E+18,TotalTourist ✖️ CASHBOT,Yurp Coast,"Gran Turismo premium decals & liveries
| YT https://t.co/Df88dZEPjf | f&c° discord 
 
| brand design specialist | bunny herder | sluggish cyclist | totally no tourist",2/8/2019 17:40,181,309,11218,FALSE,12/27/2020 17:14,"BMW M4 GT4 | BioNTech No.63

UNDER CONSTRUCTION... to save your little behinds. @thegranturismo

#GTSport… https://t.co/2cav2WIl0t",['GTSport'],Twitter Web App,1,17,FALSE,NEU
1.34324E+18,𝓛𝓸𝓻𝓭_𝓝𝓲𝓬𝓸𝓵𝓪𝓼𝓧,Hansestadt Rostock,Rostock ⚓ | Lvl. 2️⃣0️⃣ | Angehende Elektrofachkraft ⚡ | Etwas verwirrt | 🏳️‍🌈 | https://t.co/ETD8IvGDYq,7/22/2017 9:22,326,342,9650,FALSE,12/27/2020 16:40,"Go Go Go! 🙏💉
#PfizerBioNTech https://t.co/RgRqcHzXPL",['PfizerBioNTech'],Twitter for Android,0,6,FALSE,POS
1.34323E+18,Belinda Birnbaum MD,"Bryn Mawr, PA","(she/her) Rheumatologist, Democrat, Feminist , Sixers fan. COVID pneumonia survivor, proud mom to 🏳️‍🌈 & to autism spectrum kid. Brooklyn born! views my own",2/4/2017 23:51,59,179,1231,FALSE,12/27/2020 16:11,"For my fellow docs and science nerds, a Sunday morning vaccine cheer: Gimme an” A” a “C” a “G” a “U”.  What’s that… https://t.co/uBqEOH9bHE",,Twitter for iPhone,1,3,FALSE,POS
1.34323E+18,IANS Tweets,New Delhi,India's largest independent News Agency,5/8/2010 13:21,59925,45,117,TRUE,12/27/2020 16:08,"The #EuropeanUnion on Sunday officially started rolling out a mass vaccination campaign against #COVID19.

The camp… https://t.co/TzmyA1JM4B","['EuropeanUnion', 'COVID19']",Twitter Web App,0,4,FALSE,NEU
1.34323E+18,Fairness First,,,7/6/2013 22:06,13,59,188,FALSE,12/27/2020 16:00,The comparison of #vaccines poses the question: shouldn't #Moderna use it's capacity to produce the vaccine of… https://t.co/zdC4N8EOgu,"['vaccines', 'Moderna']",Twitter for Android,0,0,FALSE,NEU
1.34322E+18,Whtrslugcaviiersong#dontstayhomeandcatchcovid19,Email:talksavailable@gmail.com,"Hot original songs available/ whtrslugcaviiersong.iam a black female
solo songwriter/singer/#songs for sale and or hire.cheers",9/22/2019 16:45,1239,374,13147,FALSE,12/27/2020 15:58,@vonderleyen No love lost #eu27 #theeu #eu #eunations #eucountries #euparliament #eupoliticians #vonderleyen… https://t.co/zLCgtsw7Cy,"['eu27', 'theeu', 'eu', 'eunations', 'eucountries', 'euparliament', 'eupoliticians', 'vonderleyen']",Twitter for Android,0,0,FALSE,NEG
1.34322E+18,𝓒 🍇,𝓑𝓮𝓪𝓾𝓷𝓮,,8/14/2020 16:18,209,61,9724,FALSE,12/27/2020 15:48,"Elle a snifé ? 😱 hey, take it easy ! respire calmement 🤪 #nonauvaccin #SARSCoV2 #PfizerBioNTech https://t.co/PUvArwhpUB","['nonauvaccin', 'SARSCoV2', 'PfizerBioNTech']",Twitter for iPhone,0,1,FALSE,NEU
